CGD_gene,ADscore,ARscore,XLscore,hi,rec,constaint_score,Genic_score,PAEscore
SERPINA1,0.08398676746467283,0.761535430427646,0.000001,0.19452,0.79779,-1.798264056,0.5346428299,0.7750189663018593
SERPINB6,0.000001,0.6778653082554985,0.000001,0.000001,0.000001,-0.315974766,-0.1358388221,0.009596766270540267
SERPINB7,0.000001,0.6929666114181511,0.000001,0.24932,0.14526,-0.822078501,-0.3581197867,0.028360824862348505
SERPINE1,0.028822092155960898,0.683549074145714,0.027576972324426834,0.42306,0.86891,-0.071287509,-0.2681152227,0.7583319967272727
SERPINF1,0.000001,0.6405769463411572,0.000001,0.000001,0.000001,-1.477475933,-0.5969923872,0.006283224884418508
SERPINH1,0.10387239784417272,0.6124384708865667,0.000001,0.83973,0.39597,2.592346221,-0.6024505683,0.051925717679620904
SFTPB,0.015895674069192362,0.7539148316993968,0.000001,0.19235,0.23535,0.187440709,0.7091975091,0.7522837043928955
SFXN4,0.000001,0.6447429297079967,0.000001,0.04555,0.06327,1.046329871,-0.7145054274,0.01882618731025714
SGCA,0.006380038196396828,0.5737578911343374,0.000001,0.13568,0.10299,-0.536559982,-0.7126843264,0.6067777587641981
SGCB,0.000001,0.6916051175456118,0.000001,0.19969,0.1163,-0.137807221,-0.227663163,0.6432207831428103
SGCD,0.05767439384174534,0.778656937568945,0.000001,0.14985,0.36776,0.671363072,-0.2717554808,0.848213446747171
SGCG,0.015069788327101983,0.74561723356212,0.000001,0.11128,0.36264,-0.792776923,-0.1358388221,0.07430511114304171
SGSH,0.006343505627123604,0.7231746954999865,0.000001,0.11962,0.17483,0.74986156,0.3380464373,0.03947103453321717
SH3PXD2B,0.000001,0.6761213914489108,0.000001,0.26216,0.10532,1.586375845,-0.279250919,0.6990964797808437
SH3TC2,0.025420597062941003,0.6876436450370782,0.000001,0.13415,0.13877,-0.300877513,0.0182710259,0.026331253279457935
SI,0.06982528462590981,0.7326520331828629,0.000001,0.07211,0.17154,0.7072172,0.6667876357,0.8067553538873533
SIGMAR1,0.018880577708140348,0.7302029039147404,0.000001,0.000001,0.000001,1.404712145,0.0809838472,0.036184803998657866
SIL1,0.04491402430654612,0.8086467806881393,0.000001,0.06865,0.50289,0.260353826,0.42259095,0.17288677992342807
SKIV2L,0.03255672689976987,0.7187460714230192,0.000001,0.000001,0.000001,2.28344147,0.1653180219,0.6742504698193654
SLC11A2,0.02802300033740624,0.653871871656202,0.000001,0.5567,0.38199,1.921920531,0.3087212333,0.7146237864359335
SLC12A1,0.000001,0.7365808330978271,0.000001,0.55862,0.10473,0.163812302,-0.8340694671,0.6683150111969798
SLC12A3,0.0789119067363472,0.7754559396751699,0.000001,0.23844,0.27772,-1.127533487,-1.6243209682,0.7373732188777626
SLC12A6,0.07395637360773588,0.7288183527097085,0.000001,0.38135,0.26221,3.473088024,-1.1297726263,0.05632059513407139
SLC13A5,0.02972900626938537,0.624766497375403,0.000001,0.09073,0.12078,1.26604193,-1.3979994678,0.032108751001264174
SLC17A5,0.000001,0.6608536250550933,0.000001,0.18702,0.25647,0.651797853,0.064394823,0.12435768348619015
SLC19A2,0.000001,0.6170141509687505,0.000001,0.28165,0.15912,0.236740905,-0.2699351402,0.6792549736248195
SLC19A3,0.000001,0.695076283783312,0.000001,0.09736,0.14341,-0.365656372,-0.2442495952,0.5243448067843584
SLC22A12,0.006426795613235727,0.6110449172351171,0.000001,0.126,0.14076,2.115448245,-1.1536387771,0.7116138525420895
SLC22A5,0.0415516004156976,0.7802215764845964,0.000001,0.17596,0.28558,0.929953853,0.8010248173,0.598757748025771
SLC24A1,0.012524183551404087,0.6711388162295779,0.000001,0.49323,0.09537,0.067691222,-0.5694949983,0.01706168143901636
SLC24A4,0.018779147374942826,0.6719343456942658,0.000001,0.15504,0.14962,1.146069583,0.3160002329,0.06957169557212052
SLC25A1,0.00636148507060117,0.7774543382276468,0.000001,0.38138,0.32148,1.365493355,-0.516085732,0.11193785649245537
SLC25A12,0.04164607324099973,0.6941636951900664,0.000001,0.32977,0.15427,2.012307161,-0.4242585377,0.06647515583081243
SLC25A13,0.036597995478276885,0.7375922881630457,0.000001,0.22708,0.45218,0.666540867,-1.1554578276,0.7687663001409984
SLC25A15,0.000001,0.6008919117590031,0.000001,0.000001,0.000001,1.420330804,0.0828027428,0.6749441894982248
SLC25A19,0.006383952885893145,0.6649903373015451,0.000001,0.13749,0.17824,0.315412088,-0.4260790316,0.03272031995496924
SLC25A20,0.0595511730272481,0.6776152528826511,0.000001,0.45738,0.22824,0.710644152,-0.1394785526,0.7206216647160061
SLC25A22,0.000001,0.6940553579064743,0.000001,0.4027,0.12155,2.088823519,0.1287140423,0.015411862387310517
SLC25A3,0.01255538731891069,0.7515011973652759,0.000001,0.30153,0.22672,0.85949014,-0.6263184338,0.0909406456782345
SLC25A38,0.01017874996451181,0.6368160175961858,0.000001,0.21366,0.11683,0.323068356,-0.0035625971,0.6650093299297504
SLC26A2,0.000001,0.6666762521814226,0.000001,0.09419,0.19429,-0.44299625,0.1800831781,0.0734649189466203
SLC26A3,0.022258298096493236,0.7371053135238228,0.000001,0.35445,0.25112,0.737971275,0.6026029817,0.6440431675359312
SLC26A4,0.006305456244746936,0.871847873465475,0.000001,0.51161,0.43881,-1.845117959,1.1390303875,0.7877703087629624
SLC26A5,0.01861601112894922,0.7463605530686964,0.000001,0.27216,0.30983,0.49027325,-0.3544805185,0.6679488380741382
SLC27A4,0.07333632092889562,0.6941549629153364,0.000001,0.12755,0.18723,0.874537064,-1.0838590711,0.035258485410397014
SLC29A3,0.021050288730778098,0.6622954765370727,0.000001,0.25987,0.13482,-0.674545568,0.4262314502,0.553291232227583
SLC2A10,0.03492572177936054,0.7459273000365042,0.000001,0.11613,0.17999,-0.598792928,0.2259952393,0.6782358135385987
SLC2A2,0.00616050793549925,0.7899215317296958,0.000001,0.54341,0.73053,0.003055632,-0.2240230332,0.8333822990861308
SLC30A10,0.019229243802091713,0.670902268198298,0.000001,0.11526,0.12483,1.550343421,-0.4040327464,0.5934883444313471
SLC33A1,0.000001,0.6125872235206072,0.000001,0.000001,0.000001,1.744654419,0.1966713907,0.6714708502014138
SLC34A1,0.021010877156773397,0.7315208798562564,0.000001,0.226,0.28784,0.183724088,-0.7954171627,0.7093048746468832
SLC34A2,0.000001,0.6682951658650451,0.000001,0.000001,0.000001,1.021311118,0.159856957,0.5464768749257017
SLC34A3,0.059453840033996126,0.6741643853697423,0.000001,0.15241,0.17333,-0.326277744,0.4096506958,0.7125301607124378
SLC35A1,0.000001,0.57108436675505,0.000001,0.000001,0.000001,0.864945471,0.1268952597,0.6877893639656624
SLC35A3,0.000001,0.6075656393506189,0.000001,0.29548,0.10732,1.476599319,-0.0292476112,0.0
SLC35C1,0.006314492934124413,0.6024760544997486,0.000001,0.12888,0.12049,2.221244059,-0.0053819721,0.6232017084157838
SLC35D1,0.000001,0.6090895956325189,0.000001,0.000001,0.000001,1.064050882,-0.2717554808,0.0
SLC37A4,0.012747414290587511,0.7439012995093578,0.000001,0.21468,0.32483,0.484769042,0.000001,0.7041039346696542
SLC38A8,0.021468727775825164,0.7004204349519412,0.000001,0.000001,0.000001,0.000001,-0.9425032781,0.04357542180938508
SLC39A13,0.03161281132626976,0.5619444311923044,0.000001,0.30846,0.12368,1.270304015,0.9755859105,0.0
SLC39A4,0.012671118364624298,0.704278333534054,0.000001,0.09914,0.12725,0.691344821,1.2088299046,0.6902100156800671
SLC3A1,0.006362584411341658,0.8135826290544956,0.000001,0.14759,0.43231,-0.978193194,-1.5892113508,0.7812615676843369
SLC41A1,0.012564730207933411,0.7117091041245821,0.000001,0.42544,0.11809,1.643397224,-0.9790726815,0.6120016834187941
SLC46A1,0.01911558023256393,0.6716044908515479,0.000001,0.16952,0.15558,2.026245874,0.000001,0.6420236055544383
SLC52A2,0.000001,0.7020013192351592,0.000001,0.15412,0.11459,0.886713562,-0.933156985,0.7216506919163228
SLC52A3,0.000001,0.7152680232344394,0.000001,0.14821,0.10514,0.293119688,0.0900794917,0.6674175855923287
SLC5A1,0.00629878374080316,0.7468834098530378,0.000001,0.16404,0.4047,2.242849686,0.3325864719,0.735181331294263
SLC5A5,0.000001,0.7213208798690842,0.000001,0.000001,0.000001,1.40771116,-0.8872426051,0.6489986700891731
SLC6A19,0.03204411816487823,0.8057342057416315,0.000001,0.20028,0.16452,-0.407005444,-1.9236296302,0.7753098384480245
SLC6A3,0.05582119702635986,0.7051741736850754,0.000001,0.23027,0.37171,1.722600114,-1.5284865213,0.102798685779234
SLC6A5,0.019295827871937187,0.6252883159388657,0.000001,0.000001,0.000001,1.688782039,0.000001,0.606401286664341
SLC7A14,0.012712198896066649,0.6349608223302645,0.000001,0.16057,0.12305,0.29690724,-1.0820445175,0.006369189544822763
SLC7A7,0.012804864009259308,0.69359113440554,0.000001,0.35025,0.16277,0.363745243,-0.7108643211,0.715676538467404
SLC7A9,0.041582127613349375,0.6751276640125393,0.000001,0.15776,0.27325,0.276901295,-0.5290341361,0.8262706094397099
SLX4,0.01279311285885884,0.7601547052681938,0.000001,0.000001,0.000001,-1.580540279,1.1740434171,0.5735531633964293
SMARCAL1,0.014615320907240936,0.6586201117615342,0.000001,0.06763,0.12074,1.411421559,-0.1267431206,0.6145202829741172
SMN1,0.04742993355476597,0.6354495573865616,0.000001,0.09692,0.22972,2.969757514,0.000001,0.03641617018696042
SMOC1,0.016805255330793523,0.721211854787034,0.000001,0.32844,0.13085,1.400472182,0.020302773,0.006281075245396636
SMOC2,0.049793477945431965,0.6198407180389635,0.000001,0.000001,0.000001,-0.935937365,-0.5308521212,0.027130300610462586
SMPD1,0.01605793583006572,0.7134691553961551,0.000001,0.12121,0.4142,0.488857879,1.715972423,0.12477828131984829
SNAI2,0.05491231700084067,0.6392238148419935,0.000001,0.35065,0.32628,1.516031041,-0.0972061904,0.68522073123331
SNAP29,0.006354473273611011,0.6610490064366011,0.000001,0.03626,0.14629,0.003636621,0.0828027428,0.0
SNIP1,0.000001,0.6669771087177728,0.000001,0.61682,0.09732,2.042784701,0.1287140423,0.006345673796456438
SNX10,0.006357123359584406,0.6203966695078058,0.000001,0.20884,0.11262,0.000001,-0.0972061904,0.6762715156248288
SOBP,0.05237619105366158,0.6415236052141382,0.000001,0.15607,0.10424,3.477668124,0.1287140423,0.01841999208849195
SP110,0.000001,0.6755193012747593,0.000001,0.000001,0.000001,-0.685655749,0.5401069234,0.611548744882902
SP7,0.022116315277892457,0.8435769873286618,0.000001,0.31967,0.30954,0.583667191,-0.8026933499,0.033912652653617543
SPATA16,0.006334605595214601,0.6786467833952659,0.000001,0.000001,0.000001,0.400309511,1.7325524144,0.012849387078781352
SPATA7,0.000001,0.6293835494946931,0.000001,0.08525,0.12355,-0.63899383,1.1353828101,0.025074517192004195
SPEG,0.04754605518532844,0.7878976637797185,0.000001,0.41136,0.12798,4.644098239,-0.0553739441,0.6605396813070523
SPG11,0.012750408570677229,0.6421439692684417,0.000001,0.48298,0.1128,-0.301169809,-0.4816102186,0.07501644210204417
SPG20,0.000001,0.5596089844585983,0.000001,0.16741,0.10762,-0.427797992,-0.4867589152,0.019370552436504537
SPG21,0.03698390197024132,0.7221629259440402,0.000001,0.19919,0.23664,1.022444218,-0.1835708609,0.012585300228631573
SPG7,0.008428581802325892,0.7477761678559149,0.000001,0.000001,0.000001,0.592334537,-1.052752328,0.02900873282299174
SPINK5,0.0280168810905805,0.7047088975945829,0.000001,0.2529,0.29285,1.488040236,2.831581484,0.7465776349130226
SPR,0.03723529285452384,0.5685974574091702,0.000001,0.15098,0.22813,-0.573329992,0.000001,0.6073322258903547
SRD5A2,0.000001,0.6700153046094733,0.000001,0.05035,0.31853,0.000001,0.000001,0.6616883579662892
SRD5A3,0.000001,0.623698944397428,0.000001,0.1875,0.10316,2.016810522,0.1930342957,0.6689971273369069
ST14,0.12823228298265096,0.6097543386526204,0.000001,0.43903,0.33644,2.949699787,-0.3472083861,0.07780452328022654
ST3GAL3,0.021074166341664202,0.6665553169432372,0.000001,0.35092,0.10596,1.476324167,-0.3581197867,0.0
ST3GAL5,0.030942831549252946,0.704595327941705,0.000001,0.11117,0.15284,0.959429648,-0.381986487,0.031294175547315575
STAG3,0.006301193548735902,0.6774974620905747,0.000001,0.10558,0.11642,2.686262811,-1.1022809592,0.6866129740965169
STAMBP,0.025171379393880287,0.733169786568997,0.000001,0.19894,0.12909,1.039462832,0.0405295409,0.0
STAR,0.049331295955484786,0.7162207749145134,0.025964448362200517,0.24291,0.43038,1.297181078,-0.1156124935,0.6788969706144471
STAT5B,0.035066586811179815,0.5455074441955646,0.000001,0.000001,0.000001,3.20972433,-0.8908823764,0.6315216511945619
STIL,0.0063396165843651545,0.6827626924699555,0.000001,0.34153,0.08855,1.477006516,0.6944334773,0.05048691923616401
STK4,0.006335486915429207,0.6100237137893014,0.000001,0.85357,0.12014,-0.392848476,-0.4242585377,0.6340534560609745
STRA6,0.01271436239572221,0.7674365283477812,0.000001,0.000001,0.000001,-0.42595655,0.2957749473,0.0711763500206285
STRADA,0.01911203695399103,0.6580357772313488,0.000001,0.000001,0.000001,1.854405365,0.062575634,0.0
STRC,0.000001,0.6792116755267494,0.000001,0.000001,0.000001,0.000001,0.000001,0.6398662029848121
STT3A,0.07043041396386493,0.5532281695890987,0.000001,0.000001,0.000001,3.338619057,-0.6483651047,0.022558646586253284
STT3B,0.0554007724637739,0.6489373664618538,0.000001,0.6003,0.16763,3.011028881,-0.7585992616,0.010503991392541974
STUB1,0.034061373365462826,0.5492275099221509,0.000001,0.41511,0.47945,2.231318205,-0.2717554808,0.03788972182629545
STX11,0.03444159065179831,0.6948635797243161,0.000001,0.22737,0.18323,1.076841287,0.6412382599,0.6489489981706256
STXBP2,0.006325456026000944,0.6605519051429778,0.000001,0.54261,0.13219,1.454376329,0.4262314502,0.6278072535861515
SUCLA2,0.03141414715653628,0.8753893422378569,0.000001,0.75579,0.88177,0.419693393,-0.0697007245,0.7915922012760535
SUCLG1,0.000001,0.769664665170438,0.000001,0.16263,0.53493,-0.803516825,-0.4701716901,0.15609834178927423
SUGCT,0.012520281912388513,0.6072068965421167,0.000001,0.000001,0.000001,0.000001,0.0184834648,0.015901000628924793
SUMF1,0.031641344633173515,0.7778486328233959,0.000001,0.02875,0.06601,-0.69524119,-0.179930907,0.06524925852835772
SUOX,0.012293601650530625,0.7359957120028572,0.000001,0.03909,0.23309,0.614968043,0.15257911,0.776683230650555
SURF1,0.000001,0.615526295286348,0.000001,0.11439,0.21573,0.432581621,-0.1597046563,0.05600690939357331
SYNE4,0.000001,0.6290092213360658,0.000001,0.000001,0.000001,0.000001,0.3546327142,0.683156623590249
SYT14,0.000001,0.6757358197474631,0.000001,0.14829,0.11091,0.819774279,-0.492218069,0.0
SZT2,0.04582162680108114,0.7460831396240384,0.000001,0.000001,0.000001,4.052157141,0.000001,0.13329449752772923
TAC3,0.021632604009726296,0.7385040352691802,0.000001,0.0597,0.18092,0.000001,0.0368911799,0.6468858450461512
TACO1,0.025236278282331562,0.5689159829756165,0.000001,0.06638,0.23959,0.933219724,-0.1835708609,0.09881146596539805
TACR3,0.000001,0.5497241672919742,0.000001,0.10536,0.14254,1.82253824,-0.3360735926,0.6700965054211298
TACSTD2,0.06494736047164898,0.6674829686018213,0.000001,0.34128,0.25561,2.681614961,1.082196027,0.05710779542008231
TAF2,0.000001,0.6935303464605257,0.000001,0.41383,0.119,2.769349626,-0.0421965765,0.0
TAF4B,0.000001,0.750691254496542,0.000001,0.75587,0.10909,0.839103337,0.5805563955,0.037550460763121574
TALDO1,0.028467477540050596,0.7798899517670087,0.000001,0.33245,0.45921,-0.125560138,-0.7347312591,0.057838343586953
TAP1,0.046947613127403975,0.7117090260735651,0.000001,0.000001,0.000001,2.178995835,2.1349748516,0.6781957716164404
TAP2,0.0528866050126454,0.7731646987711832,0.000001,0.15025,0.4872,1.504415216,1.5340923139,0.7261293782979378
TAPBP,0.006266269408730162,0.6629901360702715,0.000001,0.000001,0.000001,0.702893586,0.1323521652,0.5982920307482407
TARS2,0.0191477715911985,0.6771678744629482,0.000001,0.16125,0.08406,2.04146978,-0.26629572,0.0
TAT,0.029474317549539702,0.8093361521301112,0.000001,0.37643,0.7088,0.49097869,-0.5583574367,0.8155759527932054
TBC1D20,0.000001,0.6462306376408561,0.000001,0.2234,0.11011,1.646807584,-0.1835708609,0.00641702350842187
TBC1D4,0.009515347511329316,0.6469170386433242,0.000001,0.22277,0.10606,2.18746539,1.0324450718,0.0063778293264112156
TBC1D7,0.0062486682360085805,0.6588694364459042,0.000001,0.000001,0.000001,0.039416485,-0.1597046563,0.025142573696618563
TBCE,0.000001,0.8070858435222221,0.000001,0.10379,0.34799,0.681471785,0.8010248173,0.6659775903402042
TBX15,0.015750620219889763,0.5682671670792468,0.000001,0.72703,0.11809,0.656225859,0.1746252366,0.012674255750671227
TBX19,0.015628897581013414,0.6392011135465581,0.000001,0.39366,0.22086,0.488358803,-0.9552047081,0.6501900633670119
TBXAS1,0.011035827008741103,0.7421720448057364,0.000001,0.124,0.32069,-1.200583487,0.9387752461,0.7060907955890535
TCIRG1,0.000001,0.8062375047489084,0.000001,0.22442,0.38558,-0.293016264,-1.124330456,0.738930102519991
TCN2,0.04425528232012516,0.6584559787208514,0.000001,0.21133,0.56503,-0.819696158,1.9346671978,0.7052816622184239
TCTN1,0.000001,0.7025478832520928,0.000001,0.000001,0.000001,1.663238563,0.1764442815,0.012330741717027072
TCTN2,0.000001,0.6434029926386904,0.000001,0.000001,0.000001,0.593275445,-0.8192818388,0.03147871766878532
TCTN3,0.000001,0.6522294237634921,0.000001,0.13797,0.08668,-0.390852313,0.2425826239,0.006402879371147909
TDP1,0.012687169610902008,0.5956080388976484,0.000001,0.22297,0.13062,-1.393440606,-0.5069873791,0.020873115122065515
TDRD7,0.012476348084114493,0.6779695497971014,0.000001,0.24173,0.10387,0.491867678,-1.280491183,0.6928268345225852
TECPR2,0.02068602086057889,0.6347326789337009,0.000001,0.000001,0.000001,1.655983684,-0.4722330566,0.0367541865866741
TECR,0.07334758289512891,0.7149834398536441,0.000001,0.27942,0.73513,3.200721063,-0.2074375289,0.19231629552601942
TENM1,0.03926936952612208,0.6308744602646893,0.13704082259069253,0.48696,0.10783,0.000001,-1.6886985056,0.050157649471648684
TENM3,0.023221056849411083,0.6414223406096765,0.000001,0.000001,0.000001,0.000001,0.000001,0.02713012096263472
TF,0.05236603683886428,0.8326944337686839,0.000001,0.62381,0.9477,-0.567395703,-0.9056562693,0.6647706000778113
TFG,0.000001,0.722784644155672,0.000001,0.15375,0.24697,0.810504848,-0.2258429198,0.06067848725882929
TFR2,0.000001,0.7709869281031738,0.000001,0.000001,0.000001,0.257547486,-0.5254005475,0.6739172946419958
TG,0.023233814357948322,0.7862529145172508,0.000001,0.000001,0.000001,-1.459390587,1.5734737837,0.6610253213123534
TGM1,0.020143375967264836,0.7270146172755583,0.000001,0.29356,0.47581,0.385673448,-0.0551474662,0.05596672462282942
TGM5,0.000001,0.6597752345543796,0.000001,0.19456,0.13537,0.982146943,0.8267152409,0.04289558049438256
TH,0.08926654826140094,0.7324830261135727,0.000001,0.74919,0.85508,0.350336162,-0.9515685475,0.7768642932551622
TJP2,0.04458964653303453,0.6826804204846932,0.000001,0.30256,0.24991,1.323252044,1.458702267,0.6883713144726845
TK2,0.071878155421015,0.7465068561409955,0.000001,0.17859,0.64916,1.075790456,-0.2515300117,0.109827101046103
TMC1,0.008420988080380953,0.8083560094859542,0.000001,0.11676,0.17087,0.218375706,-0.6410862342,0.6945728384050893
TMC6,0.012936283668577976,0.7266430279611197,0.000001,0.17431,0.14008,0.136116352,0.497836815,0.7123880655590374
TMC8,0.000001,0.5862521075957797,0.000001,0.10285,0.10186,0.556130179,0.2057693671,0.6651706683915621
TMCO1,0.000001,0.6510427511543776,0.000001,0.21693,0.11262,0.000001,0.0571185339,0.6915035174467816
TMEM126A,0.000001,0.6398502821600262,0.000001,0.000001,0.000001,0.000001,0.4612283722,0.031333557732185165
TMEM138,0.000001,0.6010015756423108,0.000001,0.000001,0.000001,0.000001,-0.2515300117,0.0
TMEM165,0.000001,0.6176074518941267,0.000001,0.1096,0.10287,0.987864291,-0.2956224973,0.018899234271002197
TMEM216,0.000001,0.6181029934589833,0.000001,0.000001,0.000001,0.000001,0.000001,0.0
TMEM231,0.006379461312970734,0.5684002514079383,0.000001,0.000001,0.000001,1.722367134,0.000001,0.012962986584351927
TMEM237,0.006288223747079765,0.5818346551677058,0.000001,0.000001,0.000001,0.338383449,0.3509954662,0.018991354663450505
TMEM38B,0.000001,0.6892812927165309,0.000001,0.19944,0.10849,-0.678426658,0.2187175749,0.0
TMEM5,0.009515808236623343,0.7009730142338771,0.000001,0.09345,0.08559,1.438908381,0.2187175749,0.0
TMEM67,0.037126632453935694,0.7783756130388451,0.000001,0.05854,0.19054,1.007115228,0.3141797556,0.0962614887053706
TMEM70,0.000001,0.605166960410544,0.000001,0.0374,0.0543,-0.43365492,1.0619621096,0.01675531108215897
TMIE,0.006289451478872906,0.6118441106506183,0.000001,0.19032,0.10485,0.000001,-0.1633450269,0.6720695452392349
TMPRSS15,0.03882200956594576,0.739036043100438,0.000001,0.07284,0.24515,-1.868930331,1.9217690402,0.7082355282880783
TMPRSS3,0.020865726069243758,0.7179639024366516,0.000001,0.05547,0.10544,-1.499106448,-0.282886048,0.6528737124537338
TMPRSS6,0.014896560680183456,0.6541526264576603,0.000001,0.11488,0.1454,0.67059403,0.589672374,0.6227861905669694
TNFRSF11B,0.016782756417422776,0.7783108526161642,0.000001,0.28271,0.60265,0.73317617,-0.291981272,0.7001427918024614
TNFRSF13C,0.02743389589063384,0.7092195154790476,0.000001,0.0982,0.1773,1.75752087,0.000001,0.7529500382645632
TNFRSF4,0.02848704877786477,0.751273713706693,0.000001,0.000001,0.000001,1.383013187,0.000001,0.6743718470141095
TNFSF11,0.05083223746861745,0.8144250585807371,0.000001,0.49335,0.8817,-0.711198604,-0.0935664077,0.7467649993851582
TNNT1,0.07367267819154583,0.6817057714580231,0.000001,0.68138,0.20944,2.151548419,-0.0953862162,0.021384130537744125
TPI1,0.038778387890451634,0.7912368974072641,0.000001,0.08025,0.92091,0.829504139,-0.5822252308,0.7729828813960902
TPK1,0.000001,0.5947785354207383,0.000001,0.8661,0.13412,0.923695881,0.0589374977,0.6286947737210007
TPMT,0.000001,0.6563234351207262,0.000001,0.0952,0.16643,0.304042863,0.7937528714,0.6542715754846966
TPO,0.006350737891581056,0.7198039960347831,0.000001,0.18628,0.48162,-0.397524119,-0.1415168905,0.6488466732603076
TPP1,0.009399187784393975,0.8075341446546278,0.000001,0.14349,0.27976,0.663846178,0.4005446455,0.10814286188759421
TPRN,0.000001,0.622824424077784,0.000001,0.000001,0.000001,-0.771485854,0.000001,0.6791475510010867
TRAF3IP2,0.03140781969070412,0.6579196680515657,0.000001,0.08849,0.10617,0.366993,1.2879035237,0.6799227466534977
TRAP1,0.000001,0.7343938191690804,0.000001,0.000001,0.000001,-2.880235054,0.000001,0.703382655556849
TRAPPC11,0.000001,0.6397068408746797,0.000001,0.09223,0.10585,-0.365481602,-0.9663626764,0.0
TRAPPC9,0.07293972799291076,0.6453420052291776,0.000001,0.000001,0.000001,1.564095473,-1.6481704052,0.006373351462412683
TRDN,0.015851257543789264,0.7201317113112227,0.000001,0.18235,0.15914,-0.551849634,1.9769521712,0.6436032771978046
TREM2,0.006256123117314714,0.6661982518713357,0.000001,0.04385,0.1552,-0.525299435,0.4832751312,0.019392427719600216
TRHR,0.04605522398844166,0.7125721219665867,0.000001,0.2197,0.22882,0.792972571,-0.2938016524,0.7029843063202128
TRIM2,0.000001,0.5920432915508219,0.000001,0.65392,0.10249,2.45057813,-1.1095415568,0.0
TRIM32,0.000001,0.581043352599567,0.000001,0.23936,0.11011,1.702107537,-0.6006302561,0.0
TRIM37,0.031461087858501005,0.6810155035666811,0.000001,0.33448,0.28904,2.262205707,-0.222203495,0.679081389561299
TRIOBP,0.000001,0.691984726278025,0.000001,0.000001,0.000001,1.238237094,2.970052675,0.6866715052502689
TRIP11,0.016264555179396806,0.722879340307707,0.000001,0.19447,0.10877,0.6773405,0.3103599531,0.03180943068595893
TRMT10A,0.000001,0.7152555191056488,0.000001,0.1434,0.09092,0.000001,0.3271310692,0.6455457247787497
TRMU,0.04579317808193994,0.6907933479663146,0.000001,0.19801,0.23382,-0.181711817,-0.0678812493,0.10286307499032138
TRNT1,0.000001,0.7250246223830801,0.000001,0.000001,0.000001,-0.101329854,-0.6024505683,0.6052044327994921
TRPM1,0.02740878228607868,0.617404222851347,0.000001,0.14509,0.13967,1.266754005,1.7545827949,0.038594576959691755
TRPM6,0.08193985138163042,0.728193576786897,0.000001,0.14215,0.17378,1.63916141,-0.5770470067,0.681304272050319
TSEN2,0.000001,0.7028402023415008,0.000001,0.09274,0.08793,-0.743420384,-0.7531397305,0.006350153467055884
TSEN34,0.01877620937170511,0.7313038494777669,0.000001,0.10809,0.09057,1.624317047,0.0828027428,0.02835819136000202
TSEN54,0.02511872106445293,0.6963615342678493,0.000001,0.1309,0.10259,1.156559222,1.664578456,0.006235166087798797
TSFM,0.006369064745142237,0.7721475255498438,0.000001,0.17451,0.19911,0.179911993,-0.0256086474,0.03833304062244687
TSHB,0.08972681914996906,0.6035188265792648,0.000001,0.62927,0.64928,0.000001,0.3032668997,0.6726696624017753
TSPEAR,0.051232225464091924,0.6240382191900348,0.009632277015650323,0.13109,0.12772,-0.681131993,-1.0766106365,0.6981553649837351
TSPYL1,0.006458100063345712,0.7186150913939682,0.000001,0.09682,0.09596,1.935963636,0.7753390691,0.00647656845574933
TTC19,0.000001,0.7404247546267406,0.000001,0.25473,0.07863,1.913065902,0.000001,0.0
TTC21B,0.000001,0.6334340023828952,0.000001,0.13531,0.09894,-1.127740887,0.6190297425,0.0
TTC37,0.000001,0.651442103532565,0.000001,0.35178,0.08885,-0.05606146,0.0587256933,0.6800389505564032
TTC7A,0.018610122067387023,0.671466999370652,0.000001,0.16616,0.10012,-1.477744171,0.0128120504,0.01261432260300061
TTC8,0.009399988491433605,0.674713148940907,0.000001,0.21189,0.20095,0.944718713,0.3307675085,0.045453872454142556
TTI2,0.000001,0.6777084044041239,0.000001,0.12249,0.08936,0.808304326,0.1764442815,0.0
TTLL5,0.052887829854632695,0.6595301781314463,0.000001,0.000001,0.000001,-0.182289359,0.000001,0.012573693181025181
TTPA,0.025975340406533386,0.7081321041531551,0.000001,0.17864,0.58889,0.000001,-0.1633450269,0.7287293224974851
TUBA8,0.02519556400908924,0.6293273554336515,0.000001,0.5141,0.35026,0.387855995,-0.288341872,0.05361315751019397
TUBGCP6,0.000001,0.7074765765142048,0.000001,0.000001,0.000001,-0.367864083,-2.5996745638,0.07651109041708412
TUFM,0.00626615626775143,0.6644596606623591,0.000001,0.31599,0.15095,1.938908035,-0.4022122566,0.0
TULP1,0.012618170142377642,0.6045712270671233,0.000001,0.33573,0.15165,0.044049431,-0.0421965765,0.045170472268631266
TUSC3,0.006250720641540523,0.5805002805965207,0.000001,0.64283,0.12531,1.561944036,-0.3378940345,0.0
TWIST2,0.000001,0.5844331655956077,0.000001,0.000001,0.000001,0.000001,0.000001,0.0
TYK2,0.02730554271013261,0.6830062846244065,0.000001,0.35072,0.67053,1.61982129,-0.4979081118,0.7129328800781294
TYMP,0.047486427466737646,0.6357544800214145,0.000001,0.15623,0.50943,2.47729826,0.000001,0.12757955372098714
TYR,0.016486981094669676,0.7523341608091033,0.000001,0.27943,0.89315,-2.09604867,-0.9515685475,0.17122028604658698
TYROBP,0.006347096748697163,0.6929544302746076,0.000001,0.14095,0.31055,-0.222787604,0.237127192,0.012931249707974948
